Team,History,Cycle,DirAdv,CorpAdv,Commission,AgentsDistr,Training,ManagBudget,BacklogOrders,RandD,Price,AssemblyTime,MarketShares_p,MarketShares_c,MeanPrice,NumOrders,NumSales_p
DrugiRusekZ4,3,9,12.0,65.894784,13.0,6,33.0,150000.0,0,2.5,310.0,116.0,9.8,0.0,295.33273381294964,1016,964
DrugiRusekZ5,3,9,14.0,66.50278399999999,12.0,5,17.0,160000.0,0,3.48,309.0,120.0,0.0,0.0,298.6666666666667,1169,1011
DrugiRusekZ6,3,9,19.0,61.014784,12.0,5,0.0,166666.66666666666,0,2.8,303.0,117.0,0.0,0.0,296.85714285714283,1057,910
FullJoin,3,9,16.0,45.134783999999996,14.0,5,39.0,250000.0,0,4.27,284.0,105.0,14.9,14.9,289.43269230769226,1626,1493
HEATTEAM,3,9,51.0,88.614784,10.0,7,13.0,220000.0,0,4.04,285.0,130.0,12.7,0.0,282.8918918918919,1613,1304
Mezzafive,3,9,16.0,30.334783999999996,10.0,6,12.0,216666.66666666666,0,4.34,313.0,130.0,0.0,0.0,294.7142857142857,1013,884
MinisterstwoStrategii,3,9,13.0,48.414784,13.0,6,33.0,333333.3333333333,0,4.4,316.0,115.0,9.2,9.9,327.0870253164557,1343,971
SGGW,3,9,20.0,54.902784,11.0,5,7.0,173333.3333333333,29,4.76,317.0,135.0,0.0,9.1,301.85714285714283,974,950
SystemyGB,3,9,25.0,47.094784,12.0,7,13.0,191666.66666666666,0,4.25,295.0,100.0,12.5,11.8,307.456,1398,1241
Triada,3,9,25.0,56.894783999999994,11.0,5,10.0,233333.3333333333,126,3.45,281.0,115.0,10.6,0.0,293.53986710963454,1460,976
UniversalSolutions,3,9,21.0,62.614784,10.0,5,9.0,180333.3333333333,22,5.37,306.0,124.0,0.0,0.0,353.6666666666667,1212,898
VinciSquad,3,9,13.0,48.414784,13.0,6,33.0,333333.3333333333,0,4.38,316.0,110.0,9.6,10.9,308.80788177339906,1148,935
